20:29:08 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 debug 0
21:26:58 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:58 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 debug 0
21:26:58 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:58 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:58 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 debug 0
21:26:59 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:59 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 debug 0
21:26:59 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:59 kwargs,  {'topic_id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:26:59 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 debug 0
21:27:06 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:06 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:06 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 debug 0
21:27:30 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:30 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 debug 0
21:27:30 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:30 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:30 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 debug 0
21:27:31 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:31 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:31 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 debug 0
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 debug 0
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 debug 0
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:32 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 debug 0
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 debug 0
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 debug 0
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'topic_id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:27:33 kwargs,  {'id': 1} <class 'dict'>
21:28:52 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:56 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:57 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 debug 0
21:29:01 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:01 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:01 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 debug 0
21:29:02 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:02 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:02 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 debug 0
21:29:04 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:04 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:04 kwargs,  {'id': 1} <class 'dict'>
21:29:05 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:11 debug 0
21:29:11 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:11 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:11 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'id': 1} <class 'dict'>
21:29:12 kwargs,  {'topic_id': 1} <class 'dict'>
